"report date,""location"",""location type"",""data field"",""data field code"",""time period"",""time period type"",""value"",""unit"""
2016-03-05,Acre,state,municipality microcephaly suspected,BR0008,,,9,municipalities
2016-03-05,Alagoas,state,municipality microcephaly suspected,BR0008,,,64,municipalities
2016-03-05,Amapa,state,municipality microcephaly suspected,BR0008,,,NA,municipalities
2016-03-05,Amazonas,state,municipality microcephaly suspected,BR0008,,,2,municipalities
2016-03-05,Bahia,state,municipality microcephaly suspected,BR0008,,,144,municipalities
2016-03-05,Ceara,state,municipality microcephaly suspected,BR0008,,,81,municipalities
2016-03-05,Distrito Federal,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-03-05,Espirito Santo,state,municipality microcephaly suspected,BR0008,,,21,municipalities
2016-03-05,Goias,state,municipality microcephaly suspected,BR0008,,,23,municipalities
2016-03-05,Maranhao,state,municipality microcephaly suspected,BR0008,,,72,municipalities
2016-03-05,Mato Grosso,state,municipality microcephaly suspected,BR0008,,,28,municipalities
2016-03-05,Mato Grosso do Sul,state,municipality microcephaly suspected,BR0008,,,9,municipalities
2016-03-05,Minas Gerais,state,municipality microcephaly suspected,BR0008,,,45,municipalities
2016-03-05,Para,state,municipality microcephaly suspected,BR0008,,,14,municipalities
2016-03-05,Paraiba,state,municipality microcephaly suspected,BR0008,,,128,municipalities
2016-03-05,Parana,state,municipality microcephaly suspected,BR0008,,,13,municipalities
2016-03-05,Pernambuco,state,municipality microcephaly suspected,BR0008,,,169,municipalities
2016-03-05,Piaui,state,municipality microcephaly suspected,BR0008,,,53,municipalities
2016-03-05,Rio Grande do Norte,state,municipality microcephaly suspected,BR0008,,,76,municipalities
2016-03-05,Rio Grande do Sul,state,municipality microcephaly suspected,BR0008,,,23,municipalities
2016-03-05,Rio de Janeiro,state,municipality microcephaly suspected,BR0008,,,36,municipalities
2016-03-05,Rondonia,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-03-05,Roraima,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-03-05,Santa Catarina,state,municipality microcephaly suspected,BR0008,,,2,municipalities
2016-03-05,Sergipe,state,municipality microcephaly suspected,BR0008,,,49,municipalities
2016-03-05,Sao Paulo,state,municipality microcephaly suspected,BR0008,,,62,municipalities
2016-03-05,Tocantins,state,municipality microcephaly suspected,BR0008,,,45,municipalities
2016-03-05,Acre,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Alagoas,state,microcephaly fatal confirmed,BR0006,,,2,cases
2016-03-05,Bahia,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Ceara,state,microcephaly fatal confirmed,BR0006,,,11,cases
2016-03-05,Distrito Federal,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-05,Paraiba,state,microcephaly fatal confirmed,BR0006,,,6,cases
2016-03-05,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-05,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-05,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,10,cases
2016-03-05,Rio Grande do Sul,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Sergipe,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-05,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Tocantins,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-05,Acre,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Bahia,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-05,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Distrito Federal,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Goias,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-05,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Mato Grosso,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-05,Paraiba,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-05,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-05,Pernambuco,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-03-05,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Rio Grande do Sul,state,microcephaly fatal not,BR0007,,,4,cases
2016-03-05,Sergipe,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-05,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-05,Tocantins,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-05,Acre,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-05,Alagoas,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-03-05,Bahia,state,microcephaly fatal under investigation,BR0005,,,23,cases
2016-03-05,Ceara,state,microcephaly fatal under investigation,BR0005,,,11,cases
2016-03-05,Distrito Federal,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-05,Goias,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-03-05,Maranhao,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-03-05,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-03-05,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-05,Paraiba,state,microcephaly fatal under investigation,BR0005,,,12,cases
2016-03-05,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-05,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,25,cases
2016-03-05,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-05,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-03-05,Rio Grande do Sul,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-05,Sergipe,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-03-05,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-03-05,Tocantins,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-03-12,Acre,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Alagoas,state,microcephaly confirmed,BR0002,,,35,cases
2016-03-12,Amapa,state,microcephaly confirmed,BR0002,,,NA,cases
2016-03-12,Amazonas,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Bahia,state,microcephaly confirmed,BR0002,,,200,cases
2016-03-12,Ceara,state,microcephaly confirmed,BR0002,,,49,cases
2016-03-12,Distrito Federal,state,microcephaly confirmed,BR0002,,,2,cases
2016-03-12,Espirito Santo,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-12,Goias,state,microcephaly confirmed,BR0002,,,7,cases
2016-03-12,Maranhao,state,microcephaly confirmed,BR0002,,,43,cases
2016-03-12,Mato Grosso,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-12,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-03-12,Minas Gerais,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-12,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-12,Paraiba,state,microcephaly confirmed,BR0002,,,87,cases
2016-03-12,Parana,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Pernambuco,state,microcephaly confirmed,BR0002,,,256,cases
2016-03-12,Piaui,state,microcephaly confirmed,BR0002,,,56,cases
2016-03-12,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,81,cases
2016-03-12,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-12,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,7,cases
2016-03-12,Rondonia,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-12,Roraima,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Sergipe,state,microcephaly confirmed,BR0002,,,17,cases
2016-03-12,Sao Paulo,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Tocantins,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-12,Acre,state,microcephaly not,BR0003,,,0,cases
2016-03-12,Alagoas,state,microcephaly not,BR0003,,,99,cases
2016-03-12,Amapa,state,microcephaly not,BR0003,,,NA,cases
2016-03-12,Amazonas,state,microcephaly not,BR0003,,,1,cases
2016-03-12,Bahia,state,microcephaly not,BR0003,,,120,cases
2016-03-12,Ceara,state,microcephaly not,BR0003,,,83,cases
2016-03-12,Distrito Federal,state,microcephaly not,BR0003,,,25,cases
2016-03-12,Espirito Santo,state,microcephaly not,BR0003,,,9,cases
2016-03-12,Goias,state,microcephaly not,BR0003,,,20,cases
2016-03-12,Maranhao,state,microcephaly not,BR0003,,,27,cases
2016-03-12,Mato Grosso,state,microcephaly not,BR0003,,,68,cases
2016-03-12,Mato Grosso do Sul,state,microcephaly not,BR0003,,,11,cases
2016-03-12,Minas Gerais,state,microcephaly not,BR0003,,,44,cases
2016-03-12,Para,state,microcephaly not,BR0003,,,0,cases
2016-03-12,Paraiba,state,microcephaly not,BR0003,,,331,cases
2016-03-12,Parana,state,microcephaly not,BR0003,,,22,cases
2016-03-12,Pernambuco,state,microcephaly not,BR0003,,,297,cases
2016-03-12,Piaui,state,microcephaly not,BR0003,,,27,cases
2016-03-12,Rio Grande do Norte,state,microcephaly not,BR0003,,,35,cases
2016-03-12,Rio Grande do Sul,state,microcephaly not,BR0003,,,24,cases
2016-03-12,Rio de Janeiro,state,microcephaly not,BR0003,,,16,cases
2016-03-12,Rondonia,state,microcephaly not,BR0003,,,4,cases
2016-03-12,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-03-12,Santa Catarina,state,microcephaly not,BR0003,,,1,cases
2016-03-12,Sergipe,state,microcephaly not,BR0003,,,7,cases
2016-03-12,Sao Paulo,state,microcephaly not,BR0003,,,55,cases
2016-03-12,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-03-12,Acre,state,microcephaly under investigation,BR0001,,,27,cases
2016-03-12,Alagoas,state,microcephaly under investigation,BR0001,,,104,cases
2016-03-12,Amapa,state,microcephaly under investigation,BR0001,,,NA,cases
2016-03-12,Amazonas,state,microcephaly under investigation,BR0001,,,9,cases
2016-03-12,Bahia,state,microcephaly under investigation,BR0001,,,622,cases
2016-03-12,Ceara,state,microcephaly under investigation,BR0001,,,263,cases
2016-03-12,Distrito Federal,state,microcephaly under investigation,BR0001,,,10,cases
2016-03-12,Espirito Santo,state,microcephaly under investigation,BR0001,,,84,cases
2016-03-12,Goias,state,microcephaly under investigation,BR0001,,,90,cases
2016-03-12,Maranhao,state,microcephaly under investigation,BR0001,,,149,cases
2016-03-12,Mato Grosso,state,microcephaly under investigation,BR0001,,,107,cases
2016-03-12,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,3,cases
2016-03-12,Minas Gerais,state,microcephaly under investigation,BR0001,,,28,cases
2016-03-12,Para,state,microcephaly under investigation,BR0001,,,19,cases
2016-03-12,Paraiba,state,microcephaly under investigation,BR0001,,,419,cases
2016-03-12,Parana,state,microcephaly under investigation,BR0001,,,5,cases
2016-03-12,Pernambuco,state,microcephaly under investigation,BR0001,,,1226,cases
2016-03-12,Piaui,state,microcephaly under investigation,BR0001,,,62,cases
2016-03-12,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,277,cases
2016-03-12,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,26,cases
2016-03-12,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,296,cases
2016-03-12,Rondonia,state,microcephaly under investigation,BR0001,,,4,cases
2016-03-12,Roraima,state,microcephaly under investigation,BR0001,,,15,cases
2016-03-12,Santa Catarina,state,microcephaly under investigation,BR0001,,,1,cases
2016-03-12,Sergipe,state,microcephaly under investigation,BR0001,,,95,cases
2016-03-12,Sao Paulo,state,microcephaly under investigation,BR0001,,,149*5,cases
2016-03-12,Tocantins,state,microcephaly under investigation,BR0001,,,111,cases
2016-03-12,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Alagoas,state,municipality microcephaly,BR0004,,,19,municipalities
2016-03-12,Amapa,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Amazonas,state,municipality microcephaly,BR0004,,,0,municipalities
2016-03-12,Bahia,state,municipality microcephaly,BR0004,,,47,municipalities
2016-03-12,Ceara,state,municipality microcephaly,BR0004,,,27,municipalities
2016-03-12,Distrito Federal,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-12,Espirito Santo,state,municipality microcephaly,BR0004,,,3,municipalities
2016-03-12,Goias,state,municipality microcephaly,BR0004,,,6,municipalities
2016-03-12,Maranhao,state,municipality microcephaly,BR0004,,,23,municipalities
2016-03-12,Mato Grosso,state,municipality microcephaly,BR0004,,,2,municipalities
2016-03-12,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,2,municipalities
2016-03-12,Minas Gerais,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-12,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-12,Paraiba,state,municipality microcephaly,BR0004,,,38,municipalities
2016-03-12,Parana,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Pernambuco,state,municipality microcephaly,BR0004,,,81,municipalities
2016-03-12,Piaui,state,municipality microcephaly,BR0004,,,19,municipalities
2016-03-12,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,36,municipalities
2016-03-12,Rio Grande do Sul,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-12,Rio de Janeiro,state,municipality microcephaly,BR0004,,,4,municipalities
2016-03-12,Rondonia,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-12,Roraima,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Santa Catarina,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Sergipe,state,municipality microcephaly,BR0004,,,13,municipalities
2016-03-12,Sao Paulo,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Tocantins,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-12,Acre,state,municipality microcephaly suspected,BR0008,,,9,municipalities
2016-03-12,Alagoas,state,municipality microcephaly suspected,BR0008,,,67,municipalities
2016-03-12,Amapa,state,municipality microcephaly suspected,BR0008,,,NA,municipalities
2016-03-12,Amazonas,state,municipality microcephaly suspected,BR0008,,,3,municipalities
2016-03-12,Bahia,state,municipality microcephaly suspected,BR0008,,,158,municipalities
2016-03-12,Ceara,state,municipality microcephaly suspected,BR0008,,,87,municipalities
2016-03-12,Distrito Federal,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-03-12,Espirito Santo,state,municipality microcephaly suspected,BR0008,,,22,municipalities
2016-03-12,Goias,state,municipality microcephaly suspected,BR0008,,,26,municipalities
2016-03-12,Maranhao,state,municipality microcephaly suspected,BR0008,,,75,municipalities
2016-03-12,Mato Grosso,state,municipality microcephaly suspected,BR0008,,,28,municipalities
2016-03-12,Mato Grosso do Sul,state,municipality microcephaly suspected,BR0008,,,10,municipalities
2016-03-12,Minas Gerais,state,municipality microcephaly suspected,BR0008,,,46,municipalities
2016-03-12,Para,state,municipality microcephaly suspected,BR0008,,,16,municipalities
2016-03-12,Paraiba,state,municipality microcephaly suspected,BR0008,,,131,municipalities
2016-03-12,Parana,state,municipality microcephaly suspected,BR0008,,,20,municipalities
2016-03-12,Pernambuco,state,municipality microcephaly suspected,BR0008,,,171,municipalities
2016-03-12,Piaui,state,municipality microcephaly suspected,BR0008,,,56,municipalities
2016-03-12,Rio Grande do Norte,state,municipality microcephaly suspected,BR0008,,,78,municipalities
2016-03-12,Rio Grande do Sul,state,municipality microcephaly suspected,BR0008,,,26,municipalities
2016-03-12,Rio de Janeiro,state,municipality microcephaly suspected,BR0008,,,39,municipalities
2016-03-12,Rondonia,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-03-12,Roraima,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-03-12,Santa Catarina,state,municipality microcephaly suspected,BR0008,,,2,municipalities
2016-03-12,Sergipe,state,municipality microcephaly suspected,BR0008,,,35,municipalities
2016-03-12,Sao Paulo,state,municipality microcephaly suspected,BR0008,,,62,municipalities
2016-03-12,Tocantins,state,municipality microcephaly suspected,BR0008,,,46,municipalities
2016-03-12,Acre,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Alagoas,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-12,Bahia,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Ceara,state,microcephaly fatal confirmed,BR0006,,,11,cases
2016-03-12,Distrito Federal,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Espirito Santo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-12,Paraiba,state,microcephaly fatal confirmed,BR0006,,,7,cases
2016-03-12,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-12,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-12,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,10,cases
2016-03-12,Rio Grande do Sul,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Rio de Janeiro,state,microcephaly fatal confirmed,BR0006,,,1,cases
2016-03-12,Sergipe,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-03-12,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Tocantins,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-03-12,Acre,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Bahia,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-12,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Distrito Federal,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Espirito Santo,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Goias,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-12,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Mato Grosso,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-12,Paraiba,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-12,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-12,Pernambuco,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-03-12,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Rio Grande do Sul,state,microcephaly fatal not,BR0007,,,4,cases
2016-03-12,Rio de Janeiro,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Sergipe,state,microcephaly fatal not,BR0007,,,1,cases
2016-03-12,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-03-12,Tocantins,state,microcephaly fatal not,BR0007,,,0,cases
2016-03-12,Acre,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-12,Alagoas,state,microcephaly fatal under investigation,BR0005,,,3,cases
2016-03-12,Bahia,state,microcephaly fatal under investigation,BR0005,,,24,cases
2016-03-12,Ceara,state,microcephaly fatal under investigation,BR0005,,,11,cases
2016-03-12,Distrito Federal,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-12,Espirito Santo,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-03-12,Goias,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-03-12,Maranhao,state,microcephaly fatal under investigation,BR0005,,,8,cases
2016-03-12,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,5,cases
2016-03-12,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-12,Paraiba,state,microcephaly fatal under investigation,BR0005,,,12,cases
2016-03-12,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-12,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,32,cases
2016-03-12,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-12,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-03-12,Rio Grande do Sul,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-03-12,Rio de Janeiro,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-03-12,Sergipe,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-03-12,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-03-12,Tocantins,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-03-19,Acre,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Alagoas,state,microcephaly confirmed,BR0002,,,41,cases
2016-03-19,Amapa,state,microcephaly confirmed,BR0002,,,NA,cases
2016-03-19,Amazonas,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Bahia,state,microcephaly confirmed,BR0002,,,170,cases
2016-03-19,Ceara,state,microcephaly confirmed,BR0002,,,68,cases
2016-03-19,Distrito Federal,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-19,Espirito Santo,state,microcephaly confirmed,BR0002,,,4,cases
2016-03-19,Goias,state,microcephaly confirmed,BR0002,,,9,cases
2016-03-19,Maranhao,state,microcephaly confirmed,BR0002,,,53,cases
2016-03-19,Mato Grosso,state,microcephaly confirmed,BR0002,,,13,cases
2016-03-19,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,2,cases
2016-03-19,Minas Gerais,state,microcephaly confirmed,BR0002,,,2,cases
2016-03-19,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-19,Paraiba,state,microcephaly confirmed,BR0002,,,91,cases
2016-03-19,Parana,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Pernambuco,state,microcephaly confirmed,BR0002,,,268,cases
2016-03-19,Piaui,state,microcephaly confirmed,BR0002,,,62,cases
2016-03-19,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,81,cases
2016-03-19,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-19,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,9,cases
2016-03-19,Rondonia,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-19,Roraima,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Sergipe,state,microcephaly confirmed,BR0002,,,26,cases
2016-03-19,Sao Paulo,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Tocantins,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-19,Acre,state,microcephaly not,BR0003,,,1,cases
2016-03-19,Alagoas,state,microcephaly not,BR0003,,,106,cases
2016-03-19,Amapa,state,microcephaly not,BR0003,,,NA,cases
2016-03-19,Amazonas,state,microcephaly not,BR0003,,,1,cases
2016-03-19,Bahia,state,microcephaly not,BR0003,,,120,cases
2016-03-19,Ceara,state,microcephaly not,BR0003,,,100,cases
2016-03-19,Distrito Federal,state,microcephaly not,BR0003,,,31,cases
2016-03-19,Espirito Santo,state,microcephaly not,BR0003,,,18,cases
2016-03-19,Goias,state,microcephaly not,BR0003,,,26,cases
2016-03-19,Maranhao,state,microcephaly not,BR0003,,,31,cases
2016-03-19,Mato Grosso,state,microcephaly not,BR0003,,,71,cases
2016-03-19,Mato Grosso do Sul,state,microcephaly not,BR0003,,,11,cases
2016-03-19,Minas Gerais,state,microcephaly not,BR0003,,,44,cases
2016-03-19,Para,state,microcephaly not,BR0003,,,0,cases
2016-03-19,Paraiba,state,microcephaly not,BR0003,,,334,cases
2016-03-19,Parana,state,microcephaly not,BR0003,,,24,cases
2016-03-19,Pernambuco,state,microcephaly not,BR0003,,,341,cases
2016-03-19,Piaui,state,microcephaly not,BR0003,,,31,cases
2016-03-19,Rio Grande do Norte,state,microcephaly not,BR0003,,,35,cases
2016-03-19,Rio Grande do Sul,state,microcephaly not,BR0003,,,29,cases
2016-03-19,Rio de Janeiro,state,microcephaly not,BR0003,,,20,cases
2016-03-19,Rondonia,state,microcephaly not,BR0003,,,4,cases
2016-03-19,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-03-19,Santa Catarina,state,microcephaly not,BR0003,,,2,cases
2016-03-19,Sergipe,state,microcephaly not,BR0003,,,14,cases
2016-03-19,Sao Paulo,state,microcephaly not,BR0003,,,60,cases
2016-03-19,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-03-19,Acre,state,microcephaly under investigation,BR0001,,,28,cases
2016-03-19,Alagoas,state,microcephaly under investigation,BR0001,,,103,cases
2016-03-19,Amapa,state,microcephaly under investigation,BR0001,,,NA,cases
2016-03-19,Amazonas,state,microcephaly under investigation,BR0001,,,9,cases
2016-03-19,Bahia,state,microcephaly under investigation,BR0001,,,670,cases
2016-03-19,Ceara,state,microcephaly under investigation,BR0001,,,249,cases
2016-03-19,Distrito Federal,state,microcephaly under investigation,BR0001,,,3,cases
2016-03-19,Espirito Santo,state,microcephaly under investigation,BR0001,,,85,cases
2016-03-19,Goias,state,microcephaly under investigation,BR0001,,,83,cases
2016-03-19,Maranhao,state,microcephaly under investigation,BR0001,,,146,cases
2016-03-19,Mato Grosso,state,microcephaly under investigation,BR0001,,,110,cases
2016-03-19,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,4,cases
2016-03-19,Minas Gerais,state,microcephaly under investigation,BR0001,,,29,cases
2016-03-19,Para,state,microcephaly under investigation,BR0001,,,20,cases
2016-03-19,Paraiba,state,microcephaly under investigation,BR0001,,,417,cases
2016-03-19,Parana,state,microcephaly under investigation,BR0001,,,4,cases
2016-03-19,Pernambuco,state,microcephaly under investigation,BR0001,,,1210,cases
2016-03-19,Piaui,state,microcephaly under investigation,BR0001,,,52,cases
2016-03-19,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,290,cases
2016-03-19,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,24,cases
2016-03-19,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,308,cases
2016-03-19,Rondonia,state,microcephaly under investigation,BR0001,,,4,cases
2016-03-19,Roraima,state,microcephaly under investigation,BR0001,,,16,cases
2016-03-19,Santa Catarina,state,microcephaly under investigation,BR0001,,,1,cases
2016-03-19,Sergipe,state,microcephaly under investigation,BR0001,,,161,cases
2016-03-19,Sao Paulo,state,microcephaly under investigation,BR0001,,,150,cases
2016-03-19,Tocantins,state,microcephaly under investigation,BR0001,,,117,cases
2016-03-19,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-19,Alagoas,state,municipality microcephaly,BR0004,,,22,municipalities
2016-03-19,Amapa,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-19,Amazonas,state,municipality microcephaly,BR0004,,,NA,municipalities
