"report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
2016-03-05,Brazil-Mato_Grosso,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-03-05,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-05,Brazil-Minas_Gerais,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-05,Brazil-Para,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-05,Brazil-Paraiba,state,municipality_microcephaly,BR0004,,,30,municipalities
2016-03-05,Brazil-Parana,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-05,Brazil-Pernambuco,state,municipality_microcephaly,BR0004,,,77,municipalities
2016-03-05,Brazil-Piaui,state,municipality_microcephaly,BR0004,,,15,municipalities
2016-03-05,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly,BR0004,,,36,municipalities
2016-03-05,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-05,Brazil-Rio_de_Janeiro,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-03-05,Brazil-Rondonia,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-05,Brazil-Roraima,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-05,Brazil-Santa_Catarina,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-05,Brazil-Sergipe,state,municipality_microcephaly,BR0004,,,15,municipalities
2016-03-05,Brazil-Sao_Paulo,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-05,Brazil-Tocantins,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-05,Brazil-Acre,state,municipality_microcephaly_suspected,BR0008,,,9,municipalities
2016-03-05,Brazil-Alagoas,state,municipality_microcephaly_suspected,BR0008,,,64,municipalities
2016-03-05,Brazil-Amapa,state,municipality_microcephaly_suspected,BR0008,,,NA,municipalities
2016-03-05,Brazil-Amazonas,state,municipality_microcephaly_suspected,BR0008,,,2,municipalities
2016-03-05,Brazil-Bahia,state,municipality_microcephaly_suspected,BR0008,,,144,municipalities
2016-03-05,Brazil-Ceara,state,municipality_microcephaly_suspected,BR0008,,,81,municipalities
2016-03-05,Brazil-Distrito_Federal,state,municipality_microcephaly_suspected,BR0008,,,1,municipalities
2016-03-05,Brazil-Espirito_Santo,state,municipality_microcephaly_suspected,BR0008,,,21,municipalities
2016-03-05,Brazil-Goias,state,municipality_microcephaly_suspected,BR0008,,,23,municipalities
2016-03-05,Brazil-Maranhao,state,municipality_microcephaly_suspected,BR0008,,,72,municipalities
2016-03-05,Brazil-Mato_Grosso,state,municipality_microcephaly_suspected,BR0008,,,28,municipalities
2016-03-05,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,9,municipalities
2016-03-05,Brazil-Minas_Gerais,state,municipality_microcephaly_suspected,BR0008,,,45,municipalities
2016-03-05,Brazil-Para,state,municipality_microcephaly_suspected,BR0008,,,14,municipalities
2016-03-05,Brazil-Paraiba,state,municipality_microcephaly_suspected,BR0008,,,128,municipalities
2016-03-05,Brazil-Parana,state,municipality_microcephaly_suspected,BR0008,,,13,municipalities
2016-03-05,Brazil-Pernambuco,state,municipality_microcephaly_suspected,BR0008,,,169,municipalities
2016-03-05,Brazil-Piaui,state,municipality_microcephaly_suspected,BR0008,,,53,municipalities
2016-03-05,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly_suspected,BR0008,,,76,municipalities
2016-03-05,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,23,municipalities
2016-03-05,Brazil-Rio_de_Janeiro,state,municipality_microcephaly_suspected,BR0008,,,36,municipalities
2016-03-05,Brazil-Rondonia,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-03-05,Brazil-Roraima,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-03-05,Brazil-Santa_Catarina,state,municipality_microcephaly_suspected,BR0008,,,2,municipalities
2016-03-05,Brazil-Sergipe,state,municipality_microcephaly_suspected,BR0008,,,49,municipalities
2016-03-05,Brazil-Sao_Paulo,state,municipality_microcephaly_suspected,BR0008,,,62,municipalities
2016-03-05,Brazil-Tocantins,state,municipality_microcephaly_suspected,BR0008,,,45,municipalities
2016-03-05,Brazil-Acre,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Alagoas,state,microcephaly_fatal_confirmed,BR0006,,,2,cases
2016-03-05,Brazil-Bahia,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Ceara,state,microcephaly_fatal_confirmed,BR0006,,,11,cases
2016-03-05,Brazil-Distrito_Federal,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Goias,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Maranhao,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Mato_Grosso,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Minas_Gerais,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-05,Brazil-Paraiba,state,microcephaly_fatal_confirmed,BR0006,,,6,cases
2016-03-05,Brazil-Parana,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Pernambuco,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-05,Brazil-Piaui,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-05,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_confirmed,BR0006,,,10,cases
2016-03-05,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Sergipe,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-05,Brazil-Sao_Paulo,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Tocantins,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-05,Brazil-Acre,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Alagoas,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Bahia,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-05,Brazil-Ceara,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Distrito_Federal,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Goias,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-05,Brazil-Maranhao,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Mato_Grosso,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Minas_Gerais,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-05,Brazil-Paraiba,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-05,Brazil-Parana,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-05,Brazil-Pernambuco,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Piaui,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-03-05,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_not,BR0007,,,4,cases
2016-03-05,Brazil-Sergipe,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-05,Brazil-Sao_Paulo,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-05,Brazil-Tocantins,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-05,Brazil-Acre,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-05,Brazil-Alagoas,state,microcephaly_fatal_under_investigation,BR0005,,,4,cases
2016-03-05,Brazil-Bahia,state,microcephaly_fatal_under_investigation,BR0005,,,23,cases
2016-03-05,Brazil-Ceara,state,microcephaly_fatal_under_investigation,BR0005,,,11,cases
2016-03-05,Brazil-Distrito_Federal,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-05,Brazil-Goias,state,microcephaly_fatal_under_investigation,BR0005,,,2,cases
2016-03-05,Brazil-Maranhao,state,microcephaly_fatal_under_investigation,BR0005,,,3,cases
2016-03-05,Brazil-Mato_Grosso,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-03-05,Brazil-Minas_Gerais,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-05,Brazil-Paraiba,state,microcephaly_fatal_under_investigation,BR0005,,,12,cases
2016-03-05,Brazil-Parana,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-05,Brazil-Pernambuco,state,microcephaly_fatal_under_investigation,BR0005,,,25,cases
2016-03-05,Brazil-Piaui,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-05,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_under_investigation,BR0005,,,6,cases
2016-03-05,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-05,Brazil-Sergipe,state,microcephaly_fatal_under_investigation,BR0005,,,4,cases
2016-03-05,Brazil-Sao_Paulo,state,microcephaly_fatal_under_investigation,BR0005,,,2,cases
2016-03-05,Brazil-Tocantins,state,microcephaly_fatal_under_investigation,BR0005,,,3,cases
2016-03-12,Brazil-Acre,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Alagoas,state,microcephaly_confirmed,BR0002,,,35,cases
2016-03-12,Brazil-Amapa,state,microcephaly_confirmed,BR0002,,,NA,cases
2016-03-12,Brazil-Amazonas,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Bahia,state,microcephaly_confirmed,BR0002,,,200,cases
2016-03-12,Brazil-Ceara,state,microcephaly_confirmed,BR0002,,,49,cases
2016-03-12,Brazil-Distrito_Federal,state,microcephaly_confirmed,BR0002,,,2,cases
2016-03-12,Brazil-Espirito_Santo,state,microcephaly_confirmed,BR0002,,,3,cases
2016-03-12,Brazil-Goias,state,microcephaly_confirmed,BR0002,,,7,cases
2016-03-12,Brazil-Maranhao,state,microcephaly_confirmed,BR0002,,,43,cases
2016-03-12,Brazil-Mato_Grosso,state,microcephaly_confirmed,BR0002,,,3,cases
2016-03-12,Brazil-Mato_Grosso_do_Sul,state,microcephaly_confirmed,BR0002,,,2,cases
2016-03-12,Brazil-Minas_Gerais,state,microcephaly_confirmed,BR0002,,,1,cases
2016-03-12,Brazil-Para,state,microcephaly_confirmed,BR0002,,,1,cases
2016-03-12,Brazil-Paraiba,state,microcephaly_confirmed,BR0002,,,87,cases
2016-03-12,Brazil-Parana,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Pernambuco,state,microcephaly_confirmed,BR0002,,,256,cases
2016-03-12,Brazil-Piaui,state,microcephaly_confirmed,BR0002,,,56,cases
2016-03-12,Brazil-Rio_Grande_do_Norte,state,microcephaly_confirmed,BR0002,,,81,cases
2016-03-12,Brazil-Rio_Grande_do_Sul,state,microcephaly_confirmed,BR0002,,,1,cases
2016-03-12,Brazil-Rio_de_Janeiro,state,microcephaly_confirmed,BR0002,,,7,cases
2016-03-12,Brazil-Rondonia,state,microcephaly_confirmed,BR0002,,,3,cases
2016-03-12,Brazil-Roraima,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Santa_Catarina,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Sergipe,state,microcephaly_confirmed,BR0002,,,17,cases
2016-03-12,Brazil-Sao_Paulo,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Tocantins,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-12,Brazil-Acre,state,microcephaly_not,BR0003,,,0,cases
2016-03-12,Brazil-Alagoas,state,microcephaly_not,BR0003,,,99,cases
2016-03-12,Brazil-Amapa,state,microcephaly_not,BR0003,,,NA,cases
2016-03-12,Brazil-Amazonas,state,microcephaly_not,BR0003,,,1,cases
2016-03-12,Brazil-Bahia,state,microcephaly_not,BR0003,,,120,cases
2016-03-12,Brazil-Ceara,state,microcephaly_not,BR0003,,,83,cases
2016-03-12,Brazil-Distrito_Federal,state,microcephaly_not,BR0003,,,25,cases
2016-03-12,Brazil-Espirito_Santo,state,microcephaly_not,BR0003,,,9,cases
2016-03-12,Brazil-Goias,state,microcephaly_not,BR0003,,,20,cases
2016-03-12,Brazil-Maranhao,state,microcephaly_not,BR0003,,,27,cases
2016-03-12,Brazil-Mato_Grosso,state,microcephaly_not,BR0003,,,68,cases
2016-03-12,Brazil-Mato_Grosso_do_Sul,state,microcephaly_not,BR0003,,,11,cases
2016-03-12,Brazil-Minas_Gerais,state,microcephaly_not,BR0003,,,44,cases
2016-03-12,Brazil-Para,state,microcephaly_not,BR0003,,,0,cases
2016-03-12,Brazil-Paraiba,state,microcephaly_not,BR0003,,,331,cases
2016-03-12,Brazil-Parana,state,microcephaly_not,BR0003,,,22,cases
2016-03-12,Brazil-Pernambuco,state,microcephaly_not,BR0003,,,297,cases
2016-03-12,Brazil-Piaui,state,microcephaly_not,BR0003,,,27,cases
2016-03-12,Brazil-Rio_Grande_do_Norte,state,microcephaly_not,BR0003,,,35,cases
2016-03-12,Brazil-Rio_Grande_do_Sul,state,microcephaly_not,BR0003,,,24,cases
2016-03-12,Brazil-Rio_de_Janeiro,state,microcephaly_not,BR0003,,,16,cases
2016-03-12,Brazil-Rondonia,state,microcephaly_not,BR0003,,,4,cases
2016-03-12,Brazil-Roraima,state,microcephaly_not,BR0003,,,0,cases
2016-03-12,Brazil-Santa_Catarina,state,microcephaly_not,BR0003,,,1,cases
2016-03-12,Brazil-Sergipe,state,microcephaly_not,BR0003,,,7,cases
2016-03-12,Brazil-Sao_Paulo,state,microcephaly_not,BR0003,,,55,cases
2016-03-12,Brazil-Tocantins,state,microcephaly_not,BR0003,,,17,cases
2016-03-12,Brazil-Acre,state,microcephaly_under_investigation,BR0001,,,27,cases
2016-03-12,Brazil-Alagoas,state,microcephaly_under_investigation,BR0001,,,104,cases
2016-03-12,Brazil-Amapa,state,microcephaly_under_investigation,BR0001,,,NA,cases
2016-03-12,Brazil-Amazonas,state,microcephaly_under_investigation,BR0001,,,9,cases
2016-03-12,Brazil-Bahia,state,microcephaly_under_investigation,BR0001,,,622,cases
2016-03-12,Brazil-Ceara,state,microcephaly_under_investigation,BR0001,,,263,cases
2016-03-12,Brazil-Distrito_Federal,state,microcephaly_under_investigation,BR0001,,,10,cases
2016-03-12,Brazil-Espirito_Santo,state,microcephaly_under_investigation,BR0001,,,84,cases
2016-03-12,Brazil-Goias,state,microcephaly_under_investigation,BR0001,,,90,cases
2016-03-12,Brazil-Maranhao,state,microcephaly_under_investigation,BR0001,,,149,cases
2016-03-12,Brazil-Mato_Grosso,state,microcephaly_under_investigation,BR0001,,,107,cases
2016-03-12,Brazil-Mato_Grosso_do_Sul,state,microcephaly_under_investigation,BR0001,,,3,cases
2016-03-12,Brazil-Minas_Gerais,state,microcephaly_under_investigation,BR0001,,,28,cases
2016-03-12,Brazil-Para,state,microcephaly_under_investigation,BR0001,,,19,cases
2016-03-12,Brazil-Paraiba,state,microcephaly_under_investigation,BR0001,,,419,cases
2016-03-12,Brazil-Parana,state,microcephaly_under_investigation,BR0001,,,5,cases
2016-03-12,Brazil-Pernambuco,state,microcephaly_under_investigation,BR0001,,,1226,cases
2016-03-12,Brazil-Piaui,state,microcephaly_under_investigation,BR0001,,,62,cases
2016-03-12,Brazil-Rio_Grande_do_Norte,state,microcephaly_under_investigation,BR0001,,,277,cases
2016-03-12,Brazil-Rio_Grande_do_Sul,state,microcephaly_under_investigation,BR0001,,,26,cases
2016-03-12,Brazil-Rio_de_Janeiro,state,microcephaly_under_investigation,BR0001,,,296,cases
2016-03-12,Brazil-Rondonia,state,microcephaly_under_investigation,BR0001,,,4,cases
2016-03-12,Brazil-Roraima,state,microcephaly_under_investigation,BR0001,,,15,cases
2016-03-12,Brazil-Santa_Catarina,state,microcephaly_under_investigation,BR0001,,,1,cases
2016-03-12,Brazil-Sergipe,state,microcephaly_under_investigation,BR0001,,,95,cases
2016-03-12,Brazil-Sao_Paulo,state,microcephaly_under_investigation,BR0001,,,149*5,cases
2016-03-12,Brazil-Tocantins,state,microcephaly_under_investigation,BR0001,,,111,cases
2016-03-12,Brazil-Acre,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Alagoas,state,municipality_microcephaly,BR0004,,,19,municipalities
2016-03-12,Brazil-Amapa,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Amazonas,state,municipality_microcephaly,BR0004,,,0,municipalities
2016-03-12,Brazil-Bahia,state,municipality_microcephaly,BR0004,,,47,municipalities
2016-03-12,Brazil-Ceara,state,municipality_microcephaly,BR0004,,,27,municipalities
2016-03-12,Brazil-Distrito_Federal,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-12,Brazil-Espirito_Santo,state,municipality_microcephaly,BR0004,,,3,municipalities
2016-03-12,Brazil-Goias,state,municipality_microcephaly,BR0004,,,6,municipalities
2016-03-12,Brazil-Maranhao,state,municipality_microcephaly,BR0004,,,23,municipalities
2016-03-12,Brazil-Mato_Grosso,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-03-12,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly,BR0004,,,2,municipalities
2016-03-12,Brazil-Minas_Gerais,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-12,Brazil-Para,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-12,Brazil-Paraiba,state,municipality_microcephaly,BR0004,,,38,municipalities
2016-03-12,Brazil-Parana,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Pernambuco,state,municipality_microcephaly,BR0004,,,81,municipalities
2016-03-12,Brazil-Piaui,state,municipality_microcephaly,BR0004,,,19,municipalities
2016-03-12,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly,BR0004,,,36,municipalities
2016-03-12,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-12,Brazil-Rio_de_Janeiro,state,municipality_microcephaly,BR0004,,,4,municipalities
2016-03-12,Brazil-Rondonia,state,municipality_microcephaly,BR0004,,,1,municipalities
2016-03-12,Brazil-Roraima,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Santa_Catarina,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Sergipe,state,municipality_microcephaly,BR0004,,,13,municipalities
2016-03-12,Brazil-Sao_Paulo,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Tocantins,state,municipality_microcephaly,BR0004,,,NA,municipalities
2016-03-12,Brazil-Acre,state,municipality_microcephaly_suspected,BR0008,,,9,municipalities
2016-03-12,Brazil-Alagoas,state,municipality_microcephaly_suspected,BR0008,,,67,municipalities
2016-03-12,Brazil-Amapa,state,municipality_microcephaly_suspected,BR0008,,,NA,municipalities
2016-03-12,Brazil-Amazonas,state,municipality_microcephaly_suspected,BR0008,,,3,municipalities
2016-03-12,Brazil-Bahia,state,municipality_microcephaly_suspected,BR0008,,,158,municipalities
2016-03-12,Brazil-Ceara,state,municipality_microcephaly_suspected,BR0008,,,87,municipalities
2016-03-12,Brazil-Distrito_Federal,state,municipality_microcephaly_suspected,BR0008,,,1,municipalities
2016-03-12,Brazil-Espirito_Santo,state,municipality_microcephaly_suspected,BR0008,,,22,municipalities
2016-03-12,Brazil-Goias,state,municipality_microcephaly_suspected,BR0008,,,26,municipalities
2016-03-12,Brazil-Maranhao,state,municipality_microcephaly_suspected,BR0008,,,75,municipalities
2016-03-12,Brazil-Mato_Grosso,state,municipality_microcephaly_suspected,BR0008,,,28,municipalities
2016-03-12,Brazil-Mato_Grosso_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,10,municipalities
2016-03-12,Brazil-Minas_Gerais,state,municipality_microcephaly_suspected,BR0008,,,46,municipalities
2016-03-12,Brazil-Para,state,municipality_microcephaly_suspected,BR0008,,,16,municipalities
2016-03-12,Brazil-Paraiba,state,municipality_microcephaly_suspected,BR0008,,,131,municipalities
2016-03-12,Brazil-Parana,state,municipality_microcephaly_suspected,BR0008,,,20,municipalities
2016-03-12,Brazil-Pernambuco,state,municipality_microcephaly_suspected,BR0008,,,171,municipalities
2016-03-12,Brazil-Piaui,state,municipality_microcephaly_suspected,BR0008,,,56,municipalities
2016-03-12,Brazil-Rio_Grande_do_Norte,state,municipality_microcephaly_suspected,BR0008,,,78,municipalities
2016-03-12,Brazil-Rio_Grande_do_Sul,state,municipality_microcephaly_suspected,BR0008,,,26,municipalities
2016-03-12,Brazil-Rio_de_Janeiro,state,municipality_microcephaly_suspected,BR0008,,,39,municipalities
2016-03-12,Brazil-Rondonia,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-03-12,Brazil-Roraima,state,municipality_microcephaly_suspected,BR0008,,,5,municipalities
2016-03-12,Brazil-Santa_Catarina,state,municipality_microcephaly_suspected,BR0008,,,2,municipalities
2016-03-12,Brazil-Sergipe,state,municipality_microcephaly_suspected,BR0008,,,35,municipalities
2016-03-12,Brazil-Sao_Paulo,state,municipality_microcephaly_suspected,BR0008,,,62,municipalities
2016-03-12,Brazil-Tocantins,state,municipality_microcephaly_suspected,BR0008,,,46,municipalities
2016-03-12,Brazil-Acre,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Alagoas,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-12,Brazil-Bahia,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Ceara,state,microcephaly_fatal_confirmed,BR0006,,,11,cases
2016-03-12,Brazil-Distrito_Federal,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Espirito_Santo,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Goias,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Maranhao,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Mato_Grosso,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Minas_Gerais,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-12,Brazil-Paraiba,state,microcephaly_fatal_confirmed,BR0006,,,7,cases
2016-03-12,Brazil-Parana,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Pernambuco,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-12,Brazil-Piaui,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-12,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_confirmed,BR0006,,,10,cases
2016-03-12,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_confirmed,BR0006,,,1,cases
2016-03-12,Brazil-Sergipe,state,microcephaly_fatal_confirmed,BR0006,,,3,cases
2016-03-12,Brazil-Sao_Paulo,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Tocantins,state,microcephaly_fatal_confirmed,BR0006,,,0,cases
2016-03-12,Brazil-Acre,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Alagoas,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Bahia,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-12,Brazil-Ceara,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Distrito_Federal,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Espirito_Santo,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Goias,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-12,Brazil-Maranhao,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Mato_Grosso,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Minas_Gerais,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-12,Brazil-Paraiba,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-12,Brazil-Parana,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-12,Brazil-Pernambuco,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Piaui,state,microcephaly_fatal_not,BR0007,,,3,cases
2016-03-12,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_not,BR0007,,,4,cases
2016-03-12,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Sergipe,state,microcephaly_fatal_not,BR0007,,,1,cases
2016-03-12,Brazil-Sao_Paulo,state,microcephaly_fatal_not,BR0007,,,2,cases
2016-03-12,Brazil-Tocantins,state,microcephaly_fatal_not,BR0007,,,0,cases
2016-03-12,Brazil-Acre,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-12,Brazil-Alagoas,state,microcephaly_fatal_under_investigation,BR0005,,,3,cases
2016-03-12,Brazil-Bahia,state,microcephaly_fatal_under_investigation,BR0005,,,24,cases
2016-03-12,Brazil-Ceara,state,microcephaly_fatal_under_investigation,BR0005,,,11,cases
2016-03-12,Brazil-Distrito_Federal,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-12,Brazil-Espirito_Santo,state,microcephaly_fatal_under_investigation,BR0005,,,1,cases
2016-03-12,Brazil-Goias,state,microcephaly_fatal_under_investigation,BR0005,,,2,cases
2016-03-12,Brazil-Maranhao,state,microcephaly_fatal_under_investigation,BR0005,,,8,cases
2016-03-12,Brazil-Mato_Grosso,state,microcephaly_fatal_under_investigation,BR0005,,,5,cases
2016-03-12,Brazil-Minas_Gerais,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-12,Brazil-Paraiba,state,microcephaly_fatal_under_investigation,BR0005,,,12,cases
2016-03-12,Brazil-Parana,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-12,Brazil-Pernambuco,state,microcephaly_fatal_under_investigation,BR0005,,,32,cases
2016-03-12,Brazil-Piaui,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-12,Brazil-Rio_Grande_do_Norte,state,microcephaly_fatal_under_investigation,BR0005,,,6,cases
2016-03-12,Brazil-Rio_Grande_do_Sul,state,microcephaly_fatal_under_investigation,BR0005,,,0,cases
2016-03-12,Brazil-Rio_de_Janeiro,state,microcephaly_fatal_under_investigation,BR0005,,,6,cases
2016-03-12,Brazil-Sergipe,state,microcephaly_fatal_under_investigation,BR0005,,,4,cases
2016-03-12,Brazil-Sao_Paulo,state,microcephaly_fatal_under_investigation,BR0005,,,2,cases
2016-03-12,Brazil-Tocantins,state,microcephaly_fatal_under_investigation,BR0005,,,6,cases
2016-03-19,Brazil-Acre,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-19,Brazil-Alagoas,state,microcephaly_confirmed,BR0002,,,41,cases
2016-03-19,Brazil-Amapa,state,microcephaly_confirmed,BR0002,,,NA,cases
2016-03-19,Brazil-Amazonas,state,microcephaly_confirmed,BR0002,,,0,cases
2016-03-19,Brazil-Bahia,state,microcephaly_confirmed,BR0002,,,170,cases
2016-03-19,Brazil-Ceara,state,microcephaly_confirmed,BR0002,,,68,cases
2016-03-19,Brazil-Distrito_Federal,state,microcephaly_confirmed,BR0002,,,3,cases
